gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	_0_	_1_	_4_	_2_	_3_	_6_	_7_	_5_	_8_	_10_	_9_
BDNF	P23560	False	BDNF_HUMAN		CPI-SS03F0B666C	0.0	0.0	0.044	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0
IFNB1	P01574	False	IFNB_HUMAN		CPI-SC091D10DFA	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.0	0.0
ADIPOQ	Q15848	False	ADIPO_HUMAN		CPI-SS04A8E4200	0.152	0.055	0.06	0.018	0.046	0.034	0.367	0.006	0.018	0.0	0.0
CD200	P41217	False	OX2G_HUMAN		CPI-SS0A9E884E0	0.31	0.068	0.073	0.074	0.131	0.042	0.156	0.122	0.154	0.26	0.086
ADIPOQ	Q15848	False	ADIPO_HUMAN		CPI-SS06E42DB13	0.152	0.055	0.06	0.018	0.046	0.034	0.367	0.006	0.018	0.0	0.0
KLRB1	Q12918	False	KLRB1_HUMAN		CPI-SS0E292C126	0.197	0.021	0.116	0.013	0.036	0.016	0.096	0.034	0.044	0.163	0.017
FAM3C	Q92520	False	FAM3C_HUMAN		CPI-SS02A0FF87F	0.899	0.511	0.709	0.599	0.591	0.55	0.627	0.536	0.655	0.699	0.563
TNF	P01375	False	TNFA_HUMAN		CPI-SS0F8EFEECF	0.105	0.095	0.188	0.126	0.202	0.236	0.069	0.07	0.124	0.15	0.161
LGALS9	O00182	False	LEG9_HUMAN		CPI-SS0BD9F32BA	2.249	0.892	1.841	0.985	1.039	0.646	1.568	0.833	1.301	1.273	0.862
TNF	P01375	False	TNFA_HUMAN		CPI-SS02EBC1BB0	0.105	0.095	0.188	0.126	0.202	0.236	0.069	0.07	0.124	0.15	0.161
DLL1	O00548	False	DLL1_HUMAN		CPI-SS04A5D6B6F	0.156	0.118	0.147	0.108	0.072	0.065	0.081	0.045	0.06	0.117	0.109
TNF	P01375	False	TNFA_HUMAN		CPI-SS0B81F1BF5	0.105	0.095	0.188	0.126	0.202	0.236	0.069	0.07	0.124	0.15	0.161
PLXNB2	O15031	False	PLXB2_HUMAN		CPI-SS0AB21032D	4.901	4.993	5.557	4.576	4.689	4.089	5.657	3.924	3.962	5.546	8.283
TNF	P01375	False	TNFA_HUMAN		CPI-SS09C917D22	0.105	0.095	0.188	0.126	0.202	0.236	0.069	0.07	0.124	0.15	0.161
VEGFD	O43915	False	VEGFD_HUMAN		CPI-SS0D883FFF1	0.012	0.002	0.052	0.009	0.015	0.005	0.0	0.013	0.016	0.02	0.005
TNF	P01375	False	TNFA_HUMAN		CPI-SS03B8E2D7A	0.105	0.095	0.188	0.126	0.202	0.236	0.069	0.07	0.124	0.15	0.161
ICOSLG	O75144	False	ICOSL_HUMAN		CPI-SS0E4B1484B	0.242	0.437	0.224	0.265	0.159	0.119	0.331	0.134	0.163	0.25	0.301
TNF	P01375	False	TNFA_HUMAN		CPI-SS04B4619D0	0.105	0.095	0.188	0.126	0.202	0.236	0.069	0.07	0.124	0.15	0.161
LTA	P01374	False	TNFB_HUMAN		CPI-SS084BE3E4B	0.125	0.027	0.042	0.033	0.052	0.027	0.064	0.026	0.069	0.023	0.023
TNFSF13	O75888	False	TNF13_HUMAN		CPI-SS0F9B3B259	0.008	0.003	0.0	0.011	0.006	0.01	0.009	0.006	0.009	0.014	0.014
TNF	P01375	False	TNFA_HUMAN		CPI-SS08B7D54A3	0.105	0.095	0.188	0.126	0.202	0.236	0.069	0.07	0.124	0.15	0.161
TNFSF13	O75888	False	TNF13_HUMAN		CPI-SS0A83A7E30	0.008	0.003	0.0	0.011	0.006	0.01	0.009	0.006	0.009	0.014	0.014
TNF	P01375	False	TNFA_HUMAN		CPI-SS0E7D5974D	0.105	0.095	0.188	0.126	0.202	0.236	0.069	0.07	0.124	0.15	0.161
LTA	P01374	False	TNFB_HUMAN		CPI-SS07D9A48A2	0.125	0.027	0.042	0.033	0.052	0.027	0.064	0.026	0.069	0.023	0.023
TNF	P01375	False	TNFA_HUMAN		CPI-SS048A2311A	0.105	0.095	0.188	0.126	0.202	0.236	0.069	0.07	0.124	0.15	0.161
LTA	P01374	False	TNFB_HUMAN		CPI-SS0D5C54214	0.125	0.027	0.042	0.033	0.052	0.027	0.064	0.026	0.069	0.023	0.023
TNFSF10	P50591	False	TNF10_HUMAN		CPI-SS0DEDA3567	4.764	6.973	6.144	10.523	12.624	10.373	5.153	3.059	5.3	6.063	13.417
TNF	P01375	False	TNFA_HUMAN		CPI-SS0FBC9234C	0.105	0.095	0.188	0.126	0.202	0.236	0.069	0.07	0.124	0.15	0.161
PTN	P21246	False	PTN_HUMAN		CPI-SS00F4DDF4B	0.136	0.059	0.086	0.116	0.089	0.111	0.143	0.102	0.16	0.079	0.123
TNF	P01375	False	TNFA_HUMAN		CPI-SS034B442CE	0.105	0.095	0.188	0.126	0.202	0.236	0.069	0.07	0.124	0.15	0.161
CXCR3	P49682	False	CXCR3_HUMAN		CPI-SS003610FF9	0.54	0.088	0.279	0.082	0.204	0.038	0.377	0.142	0.188	0.19	0.129
CCRL2	O00421	False	CCRL2_HUMAN		CPI-SS056BE1011	0.086	0.038	0.08	0.044	0.089	0.038	0.0	0.035	0.099	0.01	0.07
CCR7	P32248	False	CCR7_HUMAN		CPI-SS098EFF959	0.453	0.036	0.247	0.03	0.134	0.034	0.229	0.12	0.159	0.147	0.09
CXCR3	P49682	False	CXCR3_HUMAN		CPI-SS0F8C664D9	0.54	0.088	0.279	0.082	0.204	0.038	0.377	0.142	0.188	0.19	0.129
CCR6	P51684	False	CCR6_HUMAN		CPI-SS07F015051	0.111	0.029	0.0	0.013	0.015	0.017	0.084	0.024	0.027	0.011	0.019
DPP4	P27487	False	DPP4_HUMAN		CPI-SS0FAF4BB9E	0.106	0.021	0.138	0.021	0.027	0.019	0.039	0.025	0.026	0.027	0.035
ACKR2	O00590	False	ACKR2_HUMAN		CPI-SS08E13FAF2	0.017	0.006	0.0	0.008	0.013	0.017	0.0	0.004	0.015	0.016	0.019
CCR2	P41597	False	CCR2_HUMAN		CPI-SS0DD547726	0.281	0.035	0.087	0.057	0.093	0.047	0.109	0.073	0.098	0.098	0.06
DPP4	P27487	False	DPP4_HUMAN		CPI-SS0DBA4D668	0.106	0.021	0.138	0.021	0.027	0.019	0.039	0.025	0.026	0.027	0.035
ACKR3	P25106	False	ACKR3_HUMAN		CPI-SS07155793F	0.9	0.986	1.001	1.249	0.963	1.198	0.736	0.951	2.066	1.316	3.028
TNFRSF13B	O14836	False	TR13B_HUMAN		CPI-SS0DCA69916	0.031	0.005	0.091	0.002	0.013	0.0	0.053	0.001	0.0	0.014	0.008
TNFRSF13B	O14836	False	TR13B_HUMAN		CPI-SS0AA47D179	0.031	0.005	0.091	0.002	0.013	0.0	0.053	0.001	0.0	0.014	0.008
CD27	P26842	False	CD27_HUMAN		CPI-SS0D4BF6CA3	1.19	0.104	0.673	0.121	0.237	0.081	0.539	0.216	0.296	0.348	0.109
CD40	P25942	False	TNR5_HUMAN		CPI-SS083296041	0.421	0.145	0.329	0.169	0.234	0.077	0.379	0.197	0.264	0.142	0.107
CD40	P25942	False	TNR5_HUMAN		CPI-SS05834E385	0.421	0.145	0.329	0.169	0.234	0.077	0.379	0.197	0.264	0.142	0.107
HLA-DRB1	HLADRB1	False	HLADRB1		CPI-SS0EF0750A7	17.005	4.621	10.311	5.104	10.413	7.797	12.184	10.175	11.875	11.074	8.185
NGFR	P08138	False	TNR16_HUMAN		CPI-SS09F430F14	0.284	0.028	0.313	0.069	0.032	0.025	0.051	0.031	0.016	0.078	0.021
NGFR	P08138	False	TNR16_HUMAN		CPI-SS0A93C11C8	0.284	0.028	0.313	0.069	0.032	0.025	0.051	0.031	0.016	0.078	0.021
NCAM1	P13591	False	NCAM1_HUMAN		CPI-SS01BCB9360	0.015	0.003	0.0	0.004	0.005	0.006	0.013	0.0	0.002	0.0	0.007
NGFR	P08138	False	TNR16_HUMAN		CPI-SS0BA3A1C3A	0.284	0.028	0.313	0.069	0.032	0.025	0.051	0.031	0.016	0.078	0.021
NOTCH2	Q04721	False	NOTC2_HUMAN		CPI-SS07D71C546	1.379	0.985	0.847	1.025	0.791	0.645	1.084	0.72	0.923	0.921	0.915
NOTCH2	Q04721	False	NOTC2_HUMAN		CPI-SS027CDEA08	1.379	0.985	0.847	1.025	0.791	0.645	1.084	0.72	0.923	0.921	0.915
NOTCH1	P46531	False	NOTC1_HUMAN		CPI-SS012B7C21D	0.771	0.685	0.501	0.632	0.536	0.319	0.374	0.415	0.394	0.359	0.316
NOTCH4	Q99466	False	NOTC4_HUMAN		CPI-SS00D153A8A	0.332	0.158	0.364	0.195	0.152	0.139	0.22	0.158	0.164	0.132	0.203
NOTCH2	Q04721	False	NOTC2_HUMAN		CPI-SS003C9A532	1.379	0.985	0.847	1.025	0.791	0.645	1.084	0.72	0.923	0.921	0.915
NOTCH1	P46531	False	NOTC1_HUMAN		CPI-SS0607D1101	0.771	0.685	0.501	0.632	0.536	0.319	0.374	0.415	0.394	0.359	0.316
NOTCH4	Q99466	False	NOTC4_HUMAN		CPI-SS09D379E5B	0.332	0.158	0.364	0.195	0.152	0.139	0.22	0.158	0.164	0.132	0.203
NOTCH2	Q04721	False	NOTC2_HUMAN		CPI-SS02770D68F	1.379	0.985	0.847	1.025	0.791	0.645	1.084	0.72	0.923	0.921	0.915
NOTCH1	P46531	False	NOTC1_HUMAN		CPI-SS08C3D27F7	0.771	0.685	0.501	0.632	0.536	0.319	0.374	0.415	0.394	0.359	0.316
NOTCH4	Q99466	False	NOTC4_HUMAN		CPI-SS05FEE05CB	0.332	0.158	0.364	0.195	0.152	0.139	0.22	0.158	0.164	0.132	0.203
NOTCH3	Q9UM47	False	NOTC3_HUMAN		CPI-SS0C4D54E39	2.579	1.636	3.39	1.877	1.239	1.273	1.901	1.239	1.5	1.288	1.906
NOTCH1	P46531	False	NOTC1_HUMAN		CPI-SS0B42AD9EF	0.771	0.685	0.501	0.632	0.536	0.319	0.374	0.415	0.394	0.359	0.316
FZD6	O60353	False	FZD6_HUMAN		CPI-SS0FA326344	0.661	1.161	1.091	1.109	1.163	1.061	0.845	0.787	0.886	1.002	0.96
NOTCH1	P46531	False	NOTC1_HUMAN		CPI-SS0B87FE6E0	0.771	0.685	0.501	0.632	0.536	0.319	0.374	0.415	0.394	0.359	0.316
CD46	P15529	False	MCP_HUMAN		CPI-SS01A07768A	2.662	4.019	2.966	3.887	3.32	3.486	2.66	3.779	3.52	3.288	3.985
NOTCH1	P46531	False	NOTC1_HUMAN		CPI-SS0E5AF12B6	0.771	0.685	0.501	0.632	0.536	0.319	0.374	0.415	0.394	0.359	0.316
NOTCH1	P46531	False	NOTC1_HUMAN		CPI-SS0A34EE366	0.771	0.685	0.501	0.632	0.536	0.319	0.374	0.415	0.394	0.359	0.316
FZD9	O00144	False	FZD9_HUMAN		CPI-SS030EDC420	0.018	0.001	0.018	0.001	0.004	0.0	0.031	0.007	0.01	0.0	0.006
FZD9	O00144	False	FZD9_HUMAN		CPI-SS09FF3A1EA	0.018	0.001	0.018	0.001	0.004	0.0	0.031	0.007	0.01	0.0	0.006
CCL2	P13500	False	CCL2_HUMAN		CPI-SS0CF0E4DE9	1.494	0.566	1.431	0.831	0.813	0.894	0.686	0.634	0.748	0.695	0.629
CCL3	P10147	False	CCL3_HUMAN		CPI-SS08BFF4F9B	0.426	0.203	0.294	0.243	0.246	0.239	0.243	0.217	0.271	0.236	0.218
CCL5	P13501	False	CCL5_HUMAN		CPI-SS0F6B529A1	3.174	0.628	2.331	0.815	1.663	0.683	2.067	1.498	1.917	2.049	0.717
CCL3L1	P16619	False	CL3L1_HUMAN		CPI-SS0C6311D2D	0.137	0.068	0.133	0.117	0.094	0.112	0.105	0.073	0.138	0.065	0.116
CCL11	P51671	False	CCL11_HUMAN		CPI-SS0F33890C0	0.172	0.052	0.064	0.106	0.13	0.044	0.049	0.123	0.085	0.071	0.078
CCL3	P10147	False	CCL3_HUMAN		CPI-SS08DA48A5A	0.426	0.203	0.294	0.243	0.246	0.239	0.243	0.217	0.271	0.236	0.218
CCL5	P13501	False	CCL5_HUMAN		CPI-SS0A021DB6E	3.174	0.628	2.331	0.815	1.663	0.683	2.067	1.498	1.917	2.049	0.717
CCL3L1	P16619	False	CL3L1_HUMAN		CPI-SS0817CE2B3	0.137	0.068	0.133	0.117	0.094	0.112	0.105	0.073	0.138	0.065	0.116
CCL2	P13500	False	CCL2_HUMAN		CPI-SS0DBFB8BEA	1.494	0.566	1.431	0.831	0.813	0.894	0.686	0.634	0.748	0.695	0.629
CCL5	P13501	False	CCL5_HUMAN		CPI-SS05B7D3407	3.174	0.628	2.331	0.815	1.663	0.683	2.067	1.498	1.917	2.049	0.717
CXCL1	P09341	False	GROA_HUMAN		CPI-SS052BBD9F9	0.061	0.008	0.065	0.007	0.009	0.067	0.06	0.009	0.026	0.0	0.013
CXCL8	P10145	False	IL8_HUMAN		CPI-SS0911EECCC	0.048	0.051	0.065	0.019	0.012	0.244	0.0	0.026	0.046	0.069	0.01
CXCL5	P42830	False	CXCL5_HUMAN		CPI-SS0ABF41CAA	0.005	0.003	0.0	0.001	0.0	0.026	0.0	0.0	0.0	0.0	0.006
CCL8	P80075	False	CCL8_HUMAN		CPI-SS008700E67	0.262	0.226	0.341	0.292	0.223	0.265	0.113	0.11	0.205	0.119	0.113
CCL7	P80098	False	CCL7_HUMAN		CPI-SS07EC65CED	0.011	0.009	0.174	0.023	0.012	0.122	0.0	0.006	0.016	0.038	0.014
CCL2	P13500	False	CCL2_HUMAN		CPI-SS08B249DBA	1.494	0.566	1.431	0.831	0.813	0.894	0.686	0.634	0.748	0.695	0.629
CCL5	P13501	False	CCL5_HUMAN		CPI-SS0F3BF2B34	3.174	0.628	2.331	0.815	1.663	0.683	2.067	1.498	1.917	2.049	0.717
CCL11	P51671	False	CCL11_HUMAN		CPI-SS0CB2E8B21	0.172	0.052	0.064	0.106	0.13	0.044	0.049	0.123	0.085	0.071	0.078
CCL21	O00585	False	CCL21_HUMAN		CPI-SS0ECD9BB5E	1.995	0.078	3.589	0.185	0.077	0.057	0.885	0.187	0.128	0.274	0.053
CCL25	O15444	False	CCL25_HUMAN		CPI-SS0CCD89E02	0.006	0.0	0.0	0.002	0.0	0.004	0.0	0.004	0.0	0.0	0.0
CXCL13	O43927	False	CXL13_HUMAN		CPI-SS083B5EBAB	0.536	0.079	0.192	0.092	0.323	0.16	0.105	0.435	0.238	0.258	0.162
CCL19	Q99731	False	CCL19_HUMAN		CPI-SS00AEC3818	5.079	0.253	5.759	0.246	0.786	0.303	2.011	1.038	0.675	1.043	0.477
CCL5	P13501	False	CCL5_HUMAN		CPI-SS0EA05941A	3.174	0.628	2.331	0.815	1.663	0.683	2.067	1.498	1.917	2.049	0.717
CCL22	O00626	False	CCL22_HUMAN		CPI-SS052B38F1C	0.531	0.097	0.394	0.378	0.251	0.467	0.456	0.294	0.399	0.324	0.201
CCL3L1	P16619	False	CL3L1_HUMAN		CPI-SS04641FE5F	0.137	0.068	0.133	0.117	0.094	0.112	0.105	0.073	0.138	0.065	0.116
CCL22	O00626	False	CCL22_HUMAN		CPI-SS0AEC33FF1	0.531	0.097	0.394	0.378	0.251	0.467	0.456	0.294	0.399	0.324	0.201
CXCL11	O14625	False	CXL11_HUMAN		CPI-SS0CC738ABC	0.414	0.146	0.24	0.3	0.459	0.248	0.217	0.403	0.586	0.432	0.133
VIP	P01282	False	VIP_HUMAN		CPI-SS0F9BBC31B	0.025	0.004	0.036	0.012	0.006	0.002	0.0	0.0	0.007	0.0	0.0
CXCL10	P02778	False	CXL10_HUMAN		CPI-SS0FDAB7BA8	1.306	0.752	0.694	0.945	1.37	0.692	0.595	0.876	1.493	0.824	0.529
PYY	P10082	False	PYY_HUMAN		CPI-SS0FAE7ABEF	0.046	0.06	0.088	0.059	0.07	0.09	0.017	0.156	0.071	0.099	0.062
ADCYAP1	P18509	False	PACA_HUMAN		CPI-SS0D377BBBF	0.01	0.005	0.0	0.0	0.0	0.0	0.0	0.004	0.003	0.0	0.0
CXCL2	P19875	False	CXCL2_HUMAN		CPI-SS0CDAC688B	0.054	0.016	0.185	0.045	0.006	0.099	0.033	0.009	0.03	0.05	0.019
CXCL11	O14625	False	CXL11_HUMAN		CPI-SS09FAC4977	0.414	0.146	0.24	0.3	0.459	0.248	0.217	0.403	0.586	0.432	0.133
CXCL10	P02778	False	CXL10_HUMAN		CPI-SS080683E15	1.306	0.752	0.694	0.945	1.37	0.692	0.595	0.876	1.493	0.824	0.529
CXCL12	P48061	False	SDF1_HUMAN		CPI-SS0EFE0B07A	3.329	0.525	2.949	0.504	0.678	0.388	1.391	0.635	0.783	1.04	0.82
CXCL1	P09341	False	GROA_HUMAN		CPI-SS08102DC9E	0.061	0.008	0.065	0.007	0.009	0.067	0.06	0.009	0.026	0.0	0.013
CXCL8	P10145	False	IL8_HUMAN		CPI-SS0315F51DD	0.048	0.051	0.065	0.019	0.012	0.244	0.0	0.026	0.046	0.069	0.01
CXCL2	P19875	False	CXCL2_HUMAN		CPI-SS0F562FEA5	0.054	0.016	0.185	0.045	0.006	0.099	0.033	0.009	0.03	0.05	0.019
CXCL3	P19876	False	CXCL3_HUMAN		CPI-SS09185EA8F	0.014	0.005	0.0	0.007	0.008	0.036	0.0	0.0	0.0	0.013	0.0
CALCA	P01258	False	CALC_HUMAN		CPI-SS015B2F961	0.0	0.024	0.0	0.013	0.002	0.01	0.0	0.027	0.019	0.0	0.018
CALCA	P06881	False	CALCA_HUMAN		CPI-SS0F531DDEB	0.0	0.024	0.0	0.013	0.002	0.01	0.0	0.027	0.019	0.0	0.018
CCL21	O00585	False	CCL21_HUMAN		CPI-SS06C0074BD	1.995	0.078	3.589	0.185	0.077	0.057	0.885	0.187	0.128	0.274	0.053
CXCL13	O43927	False	CXL13_HUMAN		CPI-SS0C2437E0D	0.536	0.079	0.192	0.092	0.323	0.16	0.105	0.435	0.238	0.258	0.162
CXCL11	O14625	False	CXL11_HUMAN		CPI-SS0747FCACD	0.414	0.146	0.24	0.3	0.459	0.248	0.217	0.403	0.586	0.432	0.133
VIP	P01282	False	VIP_HUMAN		CPI-SS07835EECF	0.025	0.004	0.036	0.012	0.006	0.002	0.0	0.0	0.007	0.0	0.0
AVP	P01185	False	NEU2_HUMAN		CPI-SS00399ED03	0.0	0.0	0.0	0.0	0.003	0.003	0.0	0.0	0.0	0.0	0.006
VIP	P01282	False	VIP_HUMAN		CPI-SS0C8A09915	0.025	0.004	0.036	0.012	0.006	0.002	0.0	0.0	0.007	0.0	0.0
ADCYAP1	P18509	False	PACA_HUMAN		CPI-SS062DED513	0.01	0.005	0.0	0.0	0.0	0.0	0.0	0.004	0.003	0.0	0.0
GHRH	P01286	False	SLIB_HUMAN		CPI-SS003AFD9BA	0.01	0.033	0.0	0.036	0.009	0.003	0.015	0.0	0.017	0.009	0.0
SCT	P09683	False	SECR_HUMAN		CPI-SS0EC70F078	0.056	0.081	0.048	0.046	0.035	0.005	0.014	0.029	0.038	0.016	0.058
VIP	P01282	False	VIP_HUMAN		CPI-SS05B60E59C	0.025	0.004	0.036	0.012	0.006	0.002	0.0	0.0	0.007	0.0	0.0
ADCYAP1	P18509	False	PACA_HUMAN		CPI-SS02CCE14A7	0.01	0.005	0.0	0.0	0.0	0.0	0.0	0.004	0.003	0.0	0.0
PYY	P10082	False	PYY_HUMAN		CPI-SS0445D021B	0.046	0.06	0.088	0.059	0.07	0.09	0.017	0.156	0.071	0.099	0.062
PPY	P01298	False	PAHO_HUMAN		CPI-SS0C2000B56	0.0	0.0	0.0	0.0	0.004	0.001	0.0	0.0	0.0	0.0	0.0
PYY	P10082	False	PYY_HUMAN		CPI-SS0A9F17199	0.046	0.06	0.088	0.059	0.07	0.09	0.017	0.156	0.071	0.099	0.062
ADCYAP1	P18509	False	PACA_HUMAN		CPI-SS0133239EA	0.01	0.005	0.0	0.0	0.0	0.0	0.0	0.004	0.003	0.0	0.0
LGALS9	O00182	False	LEG9_HUMAN		CPI-SS0BC7CD11B	2.249	0.892	1.841	0.985	1.039	0.646	1.568	0.833	1.301	1.273	0.862
LGALS9	O00182	False	LEG9_HUMAN		CPI-SS0419B80C4	2.249	0.892	1.841	0.985	1.039	0.646	1.568	0.833	1.301	1.273	0.862
PDGFB	P01127	False	PDGFB_HUMAN		CPI-SS02928C71A	0.421	0.414	0.35	0.309	0.299	0.518	0.359	0.434	0.314	0.417	0.637
MDK	P21741	False	MK_HUMAN		CPI-SS006C6537E	4.529	5.804	4.983	4.309	4.821	3.364	6.977	4.538	3.283	4.61	4.396
WNT3A	P56704	False	WNT3A_HUMAN		CPI-SS0984C2931	0.059	0.048	0.032	0.079	0.182	0.05	0.15	0.046	0.05	0.062	0.094
LGALS9	O00182	False	LEG9_HUMAN		CPI-SS014958F32	2.249	0.892	1.841	0.985	1.039	0.646	1.568	0.833	1.301	1.273	0.862
SIRPA	P78324	False	SHPS1_HUMAN		CPI-SS0339AE950	0.71	0.365	0.672	0.41	0.584	0.466	0.343	0.45	0.481	0.531	0.432
LGALS9	O00182	False	LEG9_HUMAN		CPI-SS0A9FB762A	2.249	0.892	1.841	0.985	1.039	0.646	1.568	0.833	1.301	1.273	0.862
BMP7	P18075	False	BMP7_HUMAN		CPI-SS0472C478C	0.036	0.011	0.013	0.017	0.022	0.047	0.033	0.045	0.032	0.017	0.029
WNT5A	P41221	False	WNT5A_HUMAN		CPI-SS0CB863B46	0.05	0.127	0.025	0.05	0.025	0.038	0.072	0.019	0.034	0.026	0.028
LGALS9	O00182	False	LEG9_HUMAN		CPI-SS002DF6C31	2.249	0.892	1.841	0.985	1.039	0.646	1.568	0.833	1.301	1.273	0.862
LGALS9	O00182	False	LEG9_HUMAN		CPI-SS08877A081	2.249	0.892	1.841	0.985	1.039	0.646	1.568	0.833	1.301	1.273	0.862
LGALS9	O00182	False	LEG9_HUMAN		CPI-SS0E23CEB91	2.249	0.892	1.841	0.985	1.039	0.646	1.568	0.833	1.301	1.273	0.862
LGALS9	O00182	False	LEG9_HUMAN		CPI-SS09C52F54E	2.249	0.892	1.841	0.985	1.039	0.646	1.568	0.833	1.301	1.273	0.862
MDK	P21741	False	MK_HUMAN		CPI-SS083CBFACD	4.529	5.804	4.983	4.309	4.821	3.364	6.977	4.538	3.283	4.61	4.396
WISP3	O95389	False	WISP3_HUMAN		CPI-SS0D3C90DDA	0.0	0.001	0.0	0.0	0.0	0.003	0.0	0.009	0.0	0.0	0.0
LGALS9	O00182	False	LEG9_HUMAN		CPI-SS048346C2B	2.249	0.892	1.841	0.985	1.039	0.646	1.568	0.833	1.301	1.273	0.862
PDGFB	P01127	False	PDGFB_HUMAN		CPI-SS05A26A1DE	0.421	0.414	0.35	0.309	0.299	0.518	0.359	0.434	0.314	0.417	0.637
PDGFB	P01127	False	PDGFB_HUMAN		CPI-SS0FEEB187C	0.421	0.414	0.35	0.309	0.299	0.518	0.359	0.434	0.314	0.417	0.637
PDGFA	P04085	False	PDGFA_HUMAN		CPI-SS0B70EB09E	0.282	0.199	0.348	0.189	0.16	0.194	0.235	0.138	0.139	0.224	0.17
PDGFB	P01127	False	PDGFB_HUMAN		CPI-SC033E22B14	0.421	0.414	0.35	0.309	0.299	0.518	0.359	0.434	0.314	0.417	0.637
PDGFB	P01127	False	PDGFB_HUMAN		CPI-SS0CB4F2FE4	0.421	0.414	0.35	0.309	0.299	0.518	0.359	0.434	0.314	0.417	0.637
XCL1	P47992	False	XCL1_HUMAN		CPI-SS023ABAE18	0.034	0.012	0.014	0.012	0.015	0.004	0.02	0.016	0.048	0.027	0.027
MDK	P21741	False	MK_HUMAN		CPI-SS012AFC842	4.529	5.804	4.983	4.309	4.821	3.364	6.977	4.538	3.283	4.61	4.396
PTN	P21246	False	PTN_HUMAN		CPI-SS05D7900BF	0.136	0.059	0.086	0.116	0.089	0.111	0.143	0.102	0.16	0.079	0.123
WNT3A	P56704	False	WNT3A_HUMAN		CPI-SS048604E28	0.059	0.048	0.032	0.079	0.182	0.05	0.15	0.046	0.05	0.062	0.094
WNT4	P56705	False	WNT4_HUMAN		CPI-SS0D782F60B	0.322	0.249	0.494	0.233	0.627	0.498	0.887	0.584	0.771	0.507	0.413
WNT3A	P56704	False	WNT3A_HUMAN		CPI-SS080C0EEB8	0.059	0.048	0.032	0.079	0.182	0.05	0.15	0.046	0.05	0.062	0.094
WNT5A	P41221	False	WNT5A_HUMAN		CPI-SS0B2D5BA95	0.05	0.127	0.025	0.05	0.025	0.038	0.072	0.019	0.034	0.026	0.028
WNT4	P56705	False	WNT4_HUMAN		CPI-SS0CA020C34	0.322	0.249	0.494	0.233	0.627	0.498	0.887	0.584	0.771	0.507	0.413
WNT2	P09544	False	WNT2_HUMAN		CPI-SS0E4DE8215	0.133	0.053	0.03	0.02	0.037	0.043	0.048	0.054	0.057	0.039	0.01
WNT3	P56703	False	WNT3_HUMAN		CPI-SS0E7523314	0.148	0.236	0.173	0.227	0.285	0.225	0.143	0.18	0.247	0.207	0.272
WNT7B	P56706	False	WNT7B_HUMAN		CPI-SS0D81C6C1D	0.146	0.152	0.253	0.11	0.121	0.134	0.223	0.089	0.16	0.332	0.289
WNT3A	P56704	False	WNT3A_HUMAN		CPI-SS0261EA048	0.059	0.048	0.032	0.079	0.182	0.05	0.15	0.046	0.05	0.062	0.094
WNT5A	P41221	False	WNT5A_HUMAN		CPI-SS01C2BA5C8	0.05	0.127	0.025	0.05	0.025	0.038	0.072	0.019	0.034	0.026	0.028
WNT2	P09544	False	WNT2_HUMAN		CPI-SS02C418D99	0.133	0.053	0.03	0.02	0.037	0.043	0.048	0.054	0.057	0.039	0.01
BMP7	P18075	False	BMP7_HUMAN		CPI-SS0097929A7	0.036	0.011	0.013	0.017	0.022	0.047	0.033	0.045	0.032	0.017	0.029
WNT5A	P41221	False	WNT5A_HUMAN		CPI-SS0E32BEF02	0.05	0.127	0.025	0.05	0.025	0.038	0.072	0.019	0.034	0.026	0.028
WNT7A	O00755	False	WNT7A_HUMAN		CPI-SS05550A895	0.0	0.036	0.0	0.02	0.007	0.001	0.01	0.0	0.005	0.019	0.004
WNT5A	P41221	False	WNT5A_HUMAN		CPI-SS0D4F593F1	0.05	0.127	0.025	0.05	0.025	0.038	0.072	0.019	0.034	0.026	0.028
EFNA1	P20827	False	EFNA1_HUMAN		CPI-SS03E450F99	5.139	10.499	7.64	13.067	9.74	11.139	6.825	5.125	6.438	5.69	8.899
EFNA3	P52797	False	EFNA3_HUMAN		CPI-SS0D5DBB634	0.116	0.294	0.171	0.264	0.202	0.245	0.197	0.162	0.093	0.231	0.178
EFNA4	P52798	False	EFNA4_HUMAN		CPI-SS0F81DBF22	0.437	0.862	0.582	0.745	0.505	0.436	0.664	0.434	0.398	0.342	0.751
EFNA5	P52803	False	EFNA5_HUMAN		CPI-SS028688B7B	0.113	0.068	0.1	0.052	0.08	0.307	0.164	0.089	0.217	0.085	0.06
WNT5A	P41221	False	WNT5A_HUMAN		CPI-SS0C56C483F	0.05	0.127	0.025	0.05	0.025	0.038	0.072	0.019	0.034	0.026	0.028
GDF11	O95390	False	GDF11_HUMAN		CPI-SS0331C5A49	0.124	0.098	0.139	0.08	0.133	0.176	0.099	0.125	0.076	0.223	0.249
WNT5A	P41221	False	WNT5A_HUMAN		CPI-SS0E7CBFD03	0.05	0.127	0.025	0.05	0.025	0.038	0.072	0.019	0.034	0.026	0.028
WNT5A	P41221	False	WNT5A_HUMAN		CPI-SS002673EFE	0.05	0.127	0.025	0.05	0.025	0.038	0.072	0.019	0.034	0.026	0.028
