id_cp_interaction	interacting_pair	partner_a	partner_b	gene_a	gene_b	secreted	receptor_a	receptor_b	annotation_strategy	is_integrin	Bcell|Bcell	Bcell|Tcell	Bcell|basal_like_1	Bcell|basal_like_2	Bcell|endothelial	Bcell|luminal_ar	Bcell|macrophage	Bcell|mesenchymal	Bcell|stroma	Tcell|Bcell	Tcell|Tcell	Tcell|basal_like_1	Tcell|basal_like_2	Tcell|endothelial	Tcell|luminal_ar	Tcell|macrophage	Tcell|mesenchymal	Tcell|stroma	basal_like_1|Bcell	basal_like_1|Tcell	basal_like_1|basal_like_1	basal_like_1|basal_like_2	basal_like_1|endothelial	basal_like_1|luminal_ar	basal_like_1|macrophage	basal_like_1|mesenchymal	basal_like_1|stroma	basal_like_2|Bcell	basal_like_2|Tcell	basal_like_2|basal_like_1	basal_like_2|basal_like_2	basal_like_2|endothelial	basal_like_2|luminal_ar	basal_like_2|macrophage	basal_like_2|mesenchymal	basal_like_2|stroma	endothelial|Bcell	endothelial|Tcell	endothelial|basal_like_1	endothelial|basal_like_2	endothelial|endothelial	endothelial|luminal_ar	endothelial|macrophage	endothelial|mesenchymal	endothelial|stroma	luminal_ar|Bcell	luminal_ar|Tcell	luminal_ar|basal_like_1	luminal_ar|basal_like_2	luminal_ar|endothelial	luminal_ar|luminal_ar	luminal_ar|macrophage	luminal_ar|mesenchymal	luminal_ar|stroma	macrophage|Bcell	macrophage|Tcell	macrophage|basal_like_1	macrophage|basal_like_2	macrophage|endothelial	macrophage|luminal_ar	macrophage|macrophage	macrophage|mesenchymal	macrophage|stroma	mesenchymal|Bcell	mesenchymal|Tcell	mesenchymal|basal_like_1	mesenchymal|basal_like_2	mesenchymal|endothelial	mesenchymal|luminal_ar	mesenchymal|macrophage	mesenchymal|mesenchymal	mesenchymal|stroma	stroma|Bcell	stroma|Tcell	stroma|basal_like_1	stroma|basal_like_2	stroma|endothelial	stroma|luminal_ar	stroma|macrophage	stroma|mesenchymal	stroma|stroma
CPI-CS01319F57A	BMR1B_AVR2A_BMP8A	complex:BMR1B_AVR2A	simple:Q7Z5Y6		BMP8A	True	True	False	curated	False	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
CPI-CS03DF8BD36	BMR1B_AVR2B_BMP8A	complex:BMR1B_AVR2B	simple:Q7Z5Y6		BMP8A	True	True	False	curated	False	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
CPI-CC045C36F28	ACVR_1A2A receptor_Activin ligand ab	complex:ACVR_1A2A receptor	complex:Activin ligand ab			True	True	False	curated	False	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.79	1.0	0.005	0.928	1.0	0.001	0.985	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.622	1.0	0.006	0.876	0.999	0.006	0.954	1.0	1.0	0.159	1.0	0.003	0.504	0.932	0.002	0.642	1.0	1.0	0.327	1.0	0.004	0.681	0.979	0.006	0.791	1.0	1.0	0.0	1.0	0.001	0.059	0.553	0.0	0.082
CPI-CC09863F59B	ACVR_1A2B receptor_Activin ligand ab	complex:ACVR_1A2B receptor	complex:Activin ligand ab			True	True	False	curated	False	1.0	1.0	0.692	1.0	0.031	0.851	0.99	0.053	0.922	1.0	1.0	0.926	1.0	0.053	0.974	0.999	0.079	0.985	1.0	1.0	0.982	1.0	0.012	0.991	1.0	0.01	0.998	1.0	1.0	0.0	1.0	0.001	0.057	0.532	0.0	0.071	1.0	1.0	0.943	1.0	0.08	0.993	1.0	0.143	0.992	1.0	1.0	0.516	1.0	0.006	0.797	0.996	0.003	0.921	1.0	1.0	0.988	1.0	0.052	0.997	1.0	0.097	0.997	1.0	1.0	0.092	1.0	0.0	0.374	0.84	0.0	0.447	1.0	1.0	0.33	1.0	0.005	0.699	0.996	0.003	0.86
CPI-CC0104F2A96	ACVR_1B2A receptor_Activin ligand ab	complex:ACVR_1B2A receptor	complex:Activin ligand ab			True	True	False	curated	False	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.79	1.0	0.005	0.928	1.0	0.001	0.985	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.622	1.0	0.006	0.876	0.999	0.006	0.954	1.0	1.0	0.16	1.0	0.003	0.504	0.932	0.002	0.642	1.0	1.0	0.327	1.0	0.005	0.681	0.979	0.006	0.791	1.0	1.0	0.0	1.0	0.001	0.059	0.553	0.0	0.082
CPI-CC072007F09	ACVR_1B2B receptor_Activin ligand ab	complex:ACVR_1B2B receptor	complex:Activin ligand ab			True	True	False	curated	False	1.0	1.0	0.833	1.0	0.103	0.928	0.994	0.148	0.962	1.0	1.0	0.965	1.0	0.13	0.989	0.999	0.201	0.99	1.0	1.0	0.159	1.0	0.003	0.681	0.993	0.001	0.865	1.0	1.0	0.011	1.0	0.001	0.139	0.654	0.0	0.182	1.0	1.0	0.973	1.0	0.204	0.998	1.0	0.324	0.997	1.0	1.0	0.315	1.0	0.004	0.648	0.973	0.005	0.758	1.0	1.0	0.996	1.0	0.094	1.0	1.0	0.204	1.0	1.0	1.0	0.029	1.0	0.002	0.113	0.488	0.0	0.16	1.0	1.0	0.533	1.0	0.008	0.806	0.997	0.009	0.918
CPI-CC0947744F4	ACVR_1C2A receptor_Activin ligand ab	complex:ACVR_1C2A receptor	complex:Activin ligand ab			True	True	False	curated	False	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
CPI-CC0B6E6E341	ACVR_1C2B receptor_Activin ligand ab	complex:ACVR_1C2B receptor	complex:Activin ligand ab			True	True	False	curated	False	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
CPI-CS091BF99D0	ACVR_1A2A receptor_INHBA	complex:ACVR_1A2A receptor	simple:P08476		INHBA	True	True	False	curated	False	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.022	0.473	1.0	0.143	0.059	1.0	0.168	0.615	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.026	0.473	1.0	0.162	0.067	1.0	0.189	0.596	0.0	0.01	0.288	1.0	0.052	0.028	0.999	0.074	0.363	0.0	0.016	0.364	1.0	0.093	0.036	1.0	0.125	0.462	0.0	0.002	0.094	0.846	0.002	0.006	0.997	0.009	0.081	0.0
CPI-CS04DD927C9	ACVR_1A2B receptor_INHBA	complex:ACVR_1A2B receptor	simple:P08476		INHBA	True	True	False	curated	False	0.048	0.586	1.0	0.339	0.095	1.0	0.328	0.686	0.0	0.078	0.722	1.0	0.559	0.17	1.0	0.476	0.818	0.0	0.031	0.587	1.0	0.3	0.097	1.0	0.285	0.743	0.0	0.001	0.097	0.822	0.002	0.005	0.994	0.006	0.082	0.0	0.089	0.768	1.0	0.662	0.198	1.0	0.569	0.879	0.0	0.017	0.435	1.0	0.14	0.054	1.0	0.154	0.536	0.0	0.083	0.793	1.0	0.674	0.186	1.0	0.566	0.891	0.0	0.005	0.234	0.973	0.033	0.02	0.998	0.055	0.259	0.0	0.016	0.378	1.0	0.071	0.041	1.0	0.114	0.478	0.0
CPI-CS0533A30DC	ACVR_1B2A receptor_INHBA	complex:ACVR_1B2A receptor	simple:P08476		INHBA	True	True	False	curated	False	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.022	0.473	1.0	0.143	0.059	1.0	0.168	0.615	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.026	0.473	1.0	0.162	0.067	1.0	0.189	0.596	0.0	0.01	0.288	1.0	0.052	0.028	0.999	0.074	0.363	0.0	0.016	0.364	1.0	0.093	0.036	1.0	0.127	0.462	0.0	0.002	0.094	0.846	0.002	0.006	0.997	0.009	0.081	0.0
CPI-CS0C159B54D	ACVR_1B2B receptor_INHBA	complex:ACVR_1B2B receptor	simple:P08476		INHBA	True	True	False	curated	False	0.097	0.711	1.0	0.53	0.17	1.0	0.506	0.81	0.0	0.138	0.809	1.0	0.705	0.256	1.0	0.637	0.887	0.0	0.012	0.34	1.0	0.048	0.034	1.0	0.087	0.439	0.0	0.002	0.127	0.89	0.005	0.007	0.996	0.015	0.124	0.0	0.191	0.864	1.0	0.808	0.32	1.0	0.718	0.937	0.005	0.016	0.375	1.0	0.097	0.044	1.0	0.119	0.43	0.0	0.122	0.86	1.0	0.783	0.249	1.0	0.685	0.935	0.0	0.004	0.108	0.64	0.005	0.008	0.966	0.023	0.108	0.0	0.024	0.447	1.0	0.157	0.061	1.0	0.179	0.573	0.0
CPI-CS0924060DB	ACVR_1C2A receptor_INHBA	complex:ACVR_1C2A receptor	simple:P08476		INHBA	True	True	False	curated	False	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
CPI-CS0B79F5D68	ACVR_1C2B receptor_INHBA	complex:ACVR_1C2B receptor	simple:P08476		INHBA	True	True	False	curated	False	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
CPI-CS073233FCC	ACVR_1A2A receptor_INHBB	complex:ACVR_1A2A receptor	simple:P09529		INHBB	True	True	False	curated	False	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.79	1.0	0.008	0.729	1.0	0.001	0.985	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.622	1.0	0.01	0.676	0.999	0.006	0.954	1.0	1.0	0.159	1.0	0.006	0.283	0.932	0.002	0.642	1.0	1.0	0.327	1.0	0.007	0.451	0.979	0.007	0.791	1.0	1.0	0.0	1.0	0.002	0.021	0.553	0.0	0.082
CPI-CS048465560	ACVR_1A2B receptor_INHBB	complex:ACVR_1A2B receptor	simple:P09529		INHBB	True	True	False	curated	False	1.0	1.0	0.692	1.0	0.037	0.727	0.99	0.054	0.922	1.0	1.0	0.926	1.0	0.059	0.918	0.999	0.079	0.985	1.0	1.0	0.982	1.0	0.019	0.909	1.0	0.012	0.998	1.0	1.0	0.0	1.0	0.001	0.017	0.532	0.0	0.071	1.0	1.0	0.943	1.0	0.083	0.962	1.0	0.143	0.992	1.0	1.0	0.516	1.0	0.009	0.59	0.996	0.003	0.921	1.0	1.0	0.988	1.0	0.06	0.969	1.0	0.097	0.997	1.0	1.0	0.092	1.0	0.002	0.187	0.84	0.0	0.447	1.0	1.0	0.33	1.0	0.008	0.46	0.996	0.003	0.86
CPI-CS02899BF8B	ACVR_1B2A receptor_INHBB	complex:ACVR_1B2A receptor	simple:P09529		INHBB	True	True	False	curated	False	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.79	1.0	0.008	0.729	1.0	0.001	0.985	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.622	1.0	0.01	0.676	0.999	0.006	0.954	1.0	1.0	0.16	1.0	0.006	0.283	0.932	0.002	0.642	1.0	1.0	0.327	1.0	0.007	0.452	0.979	0.007	0.791	1.0	1.0	0.0	1.0	0.002	0.021	0.553	0.0	0.082
CPI-CS085EF890A	ACVR_1B2B receptor_INHBB	complex:ACVR_1B2B receptor	simple:P09529		INHBB	True	True	False	curated	False	1.0	1.0	0.833	1.0	0.109	0.847	0.994	0.148	0.962	1.0	1.0	0.965	1.0	0.137	0.956	0.999	0.202	0.99	1.0	1.0	0.159	1.0	0.006	0.402	0.993	0.001	0.865	1.0	1.0	0.011	1.0	0.001	0.057	0.654	0.0	0.182	1.0	1.0	0.973	1.0	0.207	0.985	1.0	0.324	0.997	1.0	1.0	0.315	1.0	0.008	0.421	0.973	0.005	0.758	1.0	1.0	0.996	1.0	0.103	0.983	1.0	0.204	1.0	1.0	1.0	0.029	1.0	0.002	0.052	0.489	0.0	0.16	1.0	1.0	0.533	1.0	0.013	0.61	0.997	0.009	0.918
CPI-CS007ADC2D1	ACVR_1C2A receptor_INHBB	complex:ACVR_1C2A receptor	simple:P09529		INHBB	True	True	False	curated	False	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
CPI-CS0A5400A6A	ACVR_1C2B receptor_INHBB	complex:ACVR_1C2B receptor	simple:P09529		INHBB	True	True	False	curated	False	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
CPI-CS0E4E75E3B	BMPR1A_BMPR2_BMP2	complex:BMPR1A_BMPR2	simple:P12643		BMP2	True	True	False	curated	False	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
CPI-CS028ACED72	BMPR1B_BMPR2_BMP2	complex:BMPR1B_BMPR2	simple:P12643		BMP2	True	True	False	curated	False	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
CPI-CS075442484	BMR1A_ACR2A_BMP2	complex:BMR1A_ACR2A	simple:P12643		BMP2	True	True	False	curated	False	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
CPI-CS0BE59B43E	BMR1A_AVR2B_BMP2	complex:BMR1A_AVR2B	simple:P12643		BMP2	True	True	False	curated	False	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
CPI-CS08A043594	BMR1B_AVR2A_BMP2	complex:BMR1B_AVR2A	simple:P12643		BMP2	True	True	False	curated	False	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
CPI-CS058910188	BMR1B_AVR2B_BMP2	complex:BMR1B_AVR2B	simple:P12643		BMP2	True	True	False	curated	False	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
CPI-CS0E54FF657	BMPR1A_BMPR2_BMP4	complex:BMPR1A_BMPR2	simple:P12644		BMP4	True	True	False	curated	False	1.0	1.0	1.0	1.0	1.0	0.895	1.0	0.86	1.0	1.0	1.0	1.0	1.0	1.0	0.196	1.0	0.176	1.0	1.0	1.0	1.0	1.0	1.0	0.291	1.0	0.249	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.089	1.0	0.1	1.0	1.0	1.0	1.0	1.0	1.0	0.072	1.0	0.074	1.0	1.0	1.0	1.0	1.0	1.0	0.393	1.0	0.347	1.0	1.0	1.0	1.0	1.0	1.0	0.862	1.0	0.826	1.0	1.0	1.0	1.0	1.0	1.0	0.476	1.0	0.427	1.0
CPI-CS0107C51C6	BMPR1B_BMPR2_BMP4	complex:BMPR1B_BMPR2	simple:P12644		BMP4	True	True	False	curated	False	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
CPI-CS012D15A88	BMR1A_ACR2A_BMP4	complex:BMR1A_ACR2A	simple:P12644		BMP4	True	True	False	curated	False	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.885	1.0	0.73	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.775	1.0	0.687	1.0	1.0	1.0	1.0	1.0	1.0	0.335	1.0	0.291	1.0	1.0	1.0	1.0	1.0	1.0	0.521	1.0	0.454	1.0	1.0	1.0	1.0	1.0	1.0	0.013	1.0	0.023	1.0
CPI-CS0BCDC40FC	BMR1A_AVR2B_BMP4	complex:BMR1A_AVR2B	simple:P12644		BMP4	True	True	False	curated	False	1.0	1.0	1.0	1.0	1.0	0.884	1.0	0.838	1.0	1.0	1.0	1.0	1.0	1.0	0.977	1.0	0.959	1.0	1.0	1.0	1.0	1.0	1.0	0.485	1.0	0.398	1.0	1.0	1.0	1.0	1.0	1.0	0.989	1.0	0.968	1.0	1.0	1.0	1.0	1.0	1.0	0.991	1.0	0.974	1.0	1.0	1.0	1.0	1.0	1.0	0.492	1.0	0.42	1.0	1.0	1.0	1.0	1.0	1.0	0.998	1.0	0.988	1.0	1.0	1.0	1.0	1.0	1.0	0.404	1.0	0.356	1.0	1.0	1.0	1.0	1.0	1.0	0.711	1.0	0.605	1.0
CPI-CS02957B1BF	BMR1B_AVR2A_BMP4	complex:BMR1B_AVR2A	simple:P12644		BMP4	True	True	False	curated	False	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
CPI-CS0E997FABD	BMR1B_AVR2B_BMP4	complex:BMR1B_AVR2B	simple:P12644		BMP4	True	True	False	curated	False	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
